area,measure,period,value,source
ZA:15-24,labour_force,Jul-Sep 2024,2728.942977760397,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Oct-Dec 2024,2731.357740771657,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Jan-Mar 2025,2710.0193180097667,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Apr-Jun 2025,2757.9210511234437,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Jul-Sep 2025,2833.410717307847,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Oct-Dec 2025,2656.5742031838377,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Jan-Mar 2026,2680.6508947803736,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,labour_force,Apr-Jun 2026,2807.8474666304746,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jan-Mar 2008,1416.1237507495784,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Apr-Jun 2008,1351.5822389557031,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jul-Sep 2008,1384.3084915051083,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Oct-Dec 2008,1302.8486769346034,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jan-Mar 2009,1400.0295292931105,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Apr-Jun 2009,1369.8229903672682,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jul-Sep 2009,1279.673727689634,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Oct-Dec 2009,1290.4096354761236,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jan-Mar 2010,1330.454220874079,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Apr-Jun 2010,1395.4170334554299,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jul-Sep 2010,1363.1033318718123,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Oct-Dec 2010,1231.9087331150913,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jan-Mar 2011,1277.874700406154,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Apr-Jun 2011,1301.0867010798893,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jul-Sep 2011,1314.6779041446734,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Oct-Dec 2011,1250.419697353073,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jan-Mar 2012,1384.2103185140852,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Apr-Jun 2012,1279.9720353414148,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
ZA:15-24,unemployed,Jul-Sep 2012,1372.3769049388593,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
