,Unnamed: 0,mun_name,mun_code,currRatio,cash_bal,cash_costCov,waste_prop,repairs_PPE,Province,Latitude,Longitude
170,2013,Makhado,LIM344,2.1909003641355937,15479073,0.02481209789421108,0.15690325342473446,,Limpopo,30.8039474,30.8039474
171,2013,Blouberg,LIM351,1.1488102863455802,-811908,-0.004559775455707972,0.0,,Limpopo,29.907043599999998,29.907043599999998
172,2013,Aganang,LIM352,3.714323819084983,11570605,0.1462950854527247,0.0,0.05277180622932445,Limpopo,29.4156865,29.4156865
173,2013,Molemole,LIM353,1.5710337437574684,-885546,-0.008268721911733033,0.1925579527474608,0.011765449951043777,Limpopo,28.9950702,28.9950702
174,2013,Polokwane,LIM354,1.2956463229407296,40787743,0.13610204218761437,0.4016595132258059,0.00435254479009801,Limpopo,29.0925356,29.0925356
175,2013,Lepele-Nkumpi,LIM355,2.4560778237588057,-27738860,0.23305927184885888,1.716636809639283,0.0,Limpopo,29.696267699999996,29.696267699999996
176,2013,Thabazimbi,LIM361,1.6571690369559195,0,0.011440801528046458,0.0,0.0,Limpopo,29.4485367,29.4485367
177,2013,Lephalale,LIM362,2.3513583777460028,227864959,0.673371808822042,0.09911071569945404,0.04244824718241725,Limpopo,29.6499162,29.6499162
178,2013,Mookgopong,LIM364,0.8276693340476111,-7117000,-0.1054168348690373,0.03879358483224685,0.00804603498676538,Limpopo,27.3616476,27.3616476
179,2013,Modimolle,LIM365,1.6879982462715843,620934,0.14493539557682705,0.2917585707670998,,Limpopo,27.737337300000004,27.737337300000004
180,2013,Bela-Bela,LIM366,0.44076200576510355,10680254,0.03996022340729856,0.0,,Limpopo,28.766440799999998,28.766440799999998
