,date,mun_code,mun_name,Province,Latitude,Longitude,Property_rates,Property_rates_PENALTIES,Service_Charges,Rent_Faciliites_Equip,Interest_Earned_Ex,Interest_Earned_De,Dividends_Rec,Fines,Licence_permits,Agency_Services,Transfers_Operating,Transfers_Capital,other_rev,PPE_disposal_gain,revenue_foregone,Total_rev
625,2015,EC143,Maletswai,Eastern Cape,28.3929417,28.3929417,11150337,0,60612679,1957503,670724,562243,0,322013,1798424,1700836,31559384,7138989,3882903,392609,0,121748644
626,2015,EC144,Gariep,Eastern Cape,27.6434844,27.6434844,9956474,0,23201685,122966,139650,7243571,0,5433,0,1807252,28068689,11976000,387583,0,3445257,79464046
627,2015,EC153,Ngquza Hill,Eastern Cape,26.8910342,26.8910342,16101007,0,263505,19944,3206548,1048363,0,1472200,0,2749365,146265000,0,94176000,0,0,265301932
628,2015,EC154,Port St Johns,Eastern Cape,25.8521764,25.8521764,3962250,0,726277,58056,808187,2551169,0,285650,24267,0,106537494,36998001,1017152,0,0,152968503
629,2015,EC155,Nyandeni,Eastern Cape,29.696267699999996,29.696267699999996,5689786,0,188415,86237,4931298,0,0,44980,3273685,0,186229638,61323903,1927639,0,0,263695581
630,2015,EC156,Mhlontlo,Eastern Cape,29.5457058,29.5457058,9078231,0,572850,45737,1211288,660727,0,225600,1303861,799500,138046832,52712377,1459789,0,0,206116792
631,2015,EC157,King Sabata Dalindyebo,Eastern Cape,29.1390642,29.1390642,159482000,0,266743000,15068000,4398838,25091433,0,967496,13618392,0,220076861,164241705,208132854,0,0,1077820579
632,2015,EC441,Matatiele,Eastern Cape,28.8130675,28.8130675,19111649,0,44702491,693989,3606763,4089313,0,1821295,2291326,0,149581181,71979923,1297009,-79447,0,299095492
633,2015,EC442,Umzimvubu,Eastern Cape,28.5797981,28.5797981,8945786,0,1426599,1283667,3704587,1516359,0,1670450,2381474,1400182,142202968,68359494,3198753,509957,0,236600276
634,2015,EC443,Mbizana,Eastern Cape,28.766440799999998,28.766440799999998,15554208,0,18630878,608943,7619325,968213,0,1270526,1823312,0,151593481,67644022,1059009,0,0,266771917
635,2015,EC444,Ntabankulu,Eastern Cape,28.9528645,28.9528645,2721629,0,232708,947830,1708731,520846,0,1191146,130571,0,85681516,56077000,407292,0,0,149619269
636,2015,EKU,Ekurhuleni,Eastern Cape,29.8566142,29.8566142,3693387445,88405293,16304459302,62454730,519167379,292739718,0,224949292,53622190,257982770,3882315074,1877867916,193546146,0,0,27450897255
637,2015,ETH,eThekwini,Eastern Cape,29.278563800000004,29.278563800000004,5747115000,161999168,14284476000,560625000,380544000,175142000,0,262262299,30228358,10232623,2657500207,2779110434,2553414000,49286000,0,29651935089
638,2015,FS161,Letsemeng,Gauteng,28.346194800000003,28.346194800000003,14563811,0,31316128,245348,1849970,4743169,4515,4500,0,0,50185000,17445377,6071461,0,0,126429279
639,2015,FS162,Kopanong,KwaZulu-Natal,30.8039474,30.8039474,17406637,0,85681769,1128970,5285195,0,0,119950,0,0,82502000,32135376,4751684,0,0,229011581
640,2015,FS163,Mohokare,Free State,25.094045,25.094045,6314722,0,41417447,1064164,129246,7585289,7067,1638850,3545,0,56765421,50311080,2642971,55263,0,167935065
641,2015,FS164,Naledi,Free State,25.4733554,25.4733554,3780367,0,27160233,287524,151063,190737,3579,0,0,0,42765000,0,3304474,0,0,77642977
642,2015,FS181,Masilonyana,Free State,26.985242200000002,26.985242200000002,16585702,0,66260749,240582,384011,4721124,4692,43053,0,0,90146724,73250745,62074,0,0,251699456
643,2015,FS182,Tokologo,Free State,24.7142918,24.7142918,10761595,0,19939881,789955,534886,5313358,0,396550,0,0,46909950,30001250,205523,0,6873221,107979727
644,2015,FS183,Tswelopele,Free State,26.6081653,26.6081653,13502050,0,36535690,490875,734452,1244465,40552,373800,10200,0,68902724,24378042,1054627,0,0,147267477
645,2015,FS184,Matjhabeng,Free State,25.4733554,25.4733554,194086901,0,961001490,8260902,4351619,100735070,14608,11631450,48905,0,419259170,167088202,26288130,0,30165942,1862600505
646,2015,FS185,Nala,Free State,25.9467997,25.9467997,16034662,0,137665238,305262,1777648,13166451,5988,141252,0,0,132143150,53131134,1766445,145732,0,356282962
647,2015,FS191,Setsoto,Free State,26.8910342,26.8910342,32146757,0,137434425,1298235,2457920,19993457,32189,1926679,13553,0,174064685,76531065,9743785,0,0,455642750
648,2015,FS192,Dihlabeng,Free State,26.513796399999997,26.513796399999997,79521853,0,304271981,4168116,4426,33733321,6311,31566956,114506,0,136637000,67234645,6053724,168253,0,663481092
649,2015,FS193,Nketoana,Free State,27.6434844,27.6434844,34542385,0,111255685,356580,583166,20201160,0,205404,0,0,82878721,62156934,5373806,0,18707326,298846515
650,2015,FS194,Maluti a Phofung,Free State,28.2058768,28.2058768,846745839,0,553638508,850031,759055,16771406,0,879568,0,0,394689000,206473809,448256027,0,726744411,1742318832
651,2015,FS195,Phumelela,Free State,28.4318311,28.4318311,11023437,0,30139926,749201,473925,9257509,0,153120,0,0,61526435,44678442,4109776,0,0,162111771
652,2015,FS196,Mantsopa,Free State,28.9528645,28.9528645,12566527,0,87747924,0,547632,22214556,52301,535620,877,0,87209036,32347672,4998792,0,0,248220937
653,2015,FS201,Moqhaka,Free State,29.2320784,29.2320784,46124567,0,344092277,3746353,4025640,8256309,11421,4545114,0,0,170799095,69549294,17785756,0,0,668935826
654,2015,FS203,Ngwathe,Free State,27.267611600000002,27.267611600000002,98893844,0,224087625,1434161,756030,34015012,16334,905529,0,0,118934000,73386422,2050102,0,39255048,515224011
655,2015,FS204,Metsimaholo,Free State,27.267611600000002,27.267611600000002,128118579,0,533068354,4599852,2167164,14575929,88183,22876411,148515,0,112282848,190784150,19731374,2520849,63247689,967714519
656,2015,FS205,Mafube,Free State,27.737337300000004,27.737337300000004,21152561,0,61461665,435122,91143,19583954,0,119791,0,0,83705052,18508416,2782506,0,0,207840210
657,2015,GT421,Emfuleni,Free State,27.8277881,27.8277881,825416311,0,3315170337,6516662,10258641,33025129,3025,143684514,11079,0,679984334,177253050,121940490,0,283907273,5029356299
658,2015,GT422,Midvaal,Free State,28.5797981,28.5797981,134780355,0,442118545,1532323,6011672,10186285,0,46888299,0,0,75417846,30027410,32691694,5100,0,779659529
659,2015,GT423,Lesedi,Gauteng,27.784246000000003,27.784246000000003,84459205,0,333887242,3512498,1038620,10482157,0,30211525,41377,0,84718794,58163537,20013325,558000,0,627086280
660,2015,GT481,Mogale City,Gauteng,28.0654445,28.0654445,603205240,24995256,1223217795,3365967,17329001,22291041,0,134576988,19448,22184201,250761724,99242842,91806335,0,208710650,2284285188
661,2015,GT482,Randfontein,Gauteng,28.4396756,28.4396756,106373868,0,535428749,2153135,3096247,7531093,0,10387140,12237,15415024,120064610,40890849,13023388,0,0,854376340
662,2015,GT483,Westonaria,Gauteng,27.596540299999997,27.596540299999997,265311461,0,270090820,955213,1539451,0,0,2877143,29022,6476319,131535170,69113000,26385404,4077015,0,778390018
663,2015,GT484,Merafong City,Gauteng,27.6786847,27.6786847,141181681,969528,536339819,1189401,8194090,43477465,0,3107805,7798257,0,324707998,164660699,17387511,0,0,1249014254
664,2015,JHB,City of Johannesburg,Gauteng,27.666952000000002,27.666952000000002,7674888634,0,21504935004,229328754,382239821,130403775,0,679399704,1120882,204111336,5987771765,3334755856,1642236346,0,0,41771191877
665,2015,KZN211,Vulamehlo,Gauteng,27.4086488,27.4086488,2234469,0,0,271264,1523098,0,0,0,0,0,55071089,16401000,102702,134870,0,75738492
666,2015,KZN212,Umdoni,Gauteng,27.971760600000003,27.971760600000003,66636851,2354471,7197343,4452671,5847967,0,0,1107571,5625442,0,67849380,1729086,4364882,0,0,167165664
667,2015,KZN213,Umzumbe,KwaZulu-Natal,30.573957899999996,30.573957899999996,4975846,0,0,0,6429747,0,0,0,0,0,124507205,54545865,1996815,0,0,192455478
668,2015,KZN214,uMuziwabantu,KwaZulu-Natal,30.6890055,30.6890055,13855000,559000,28273000,45000,4713000,0,0,468000,2333000,0,68157000,24187000,10392000,0,0,152982000
669,2015,KZN215,Ezingoleni,KwaZulu-Natal,30.5928401,30.5928401,2157245,0,0,0,2218889,364972,0,0,0,0,39086121,14193666,1023054,0,0,59043947
670,2015,KZN216,Ray Nkonyeni,KwaZulu-Natal,29.9277947,29.9277947,290833328,0,136038622,0,3783405,7670684,0,25934486,0,0,135289697,45173625,46678859,0,0,691402706
671,2015,KZN221,uMshwathi,KwaZulu-Natal,30.182021999999996,30.182021999999996,26440810,1700128,1832570,398016,1021014,12781975,0,71120,0,2445793,73922000,34129000,286904,0,0,155029330
672,2015,KZN222,uMngeni,KwaZulu-Natal,30.320487300000003,30.320487300000003,155112039,6596240,64888819,843849,2740781,1655273,0,21641800,2655121,0,48146083,54830579,9665265,0,42733749,326042100
673,2015,KZN223,Mpofana,KwaZulu-Natal,30.363931899999997,30.363931899999997,10111519,2294937,45036751,533684,2680850,0,0,6216200,2521412,0,34434229,9830398,2440121,213545,0,116313646
674,2015,KZN224,Impendle,KwaZulu-Natal,30.5743164,30.5743164,4298153,0,40211,1061066,624838,0,0,5650,31593,0,37377698,13737139,1487053,0,0,58663401
675,2015,KZN225,The Msunduzi,KwaZulu-Natal,30.112734999999997,30.112734999999997,686819309,30207179,2228636354,21476241,50973175,69528677,0,108633588,88837,24372192,519191293,356871986,101000556,419962,0,4198219349
676,2015,KZN226,Mkhambathini,KwaZulu-Natal,30.112734999999997,30.112734999999997,11603328,0,0,0,905810,1123263,0,31550,3946205,0,47282868,18056872,409651,0,0,83359547
677,2015,KZN227,Richmond,KwaZulu-Natal,29.835230300000003,29.835230300000003,10167863,1037247,425934,5583050,3110101,103919,0,168550,325665,558145,47231919,27702000,623089,0,0,97037482
678,2015,KZN232,Emnambithi/Ladysmith,KwaZulu-Natal,30.3824842,30.3824842,131353609,6565330,269235966,0,8398564,1979639,0,10564080,6251120,0,152327709,85591176,17748536,0,0,690015729
679,2015,KZN233,Indaka,KwaZulu-Natal,30.573957899999996,30.573957899999996,3207894,0,172559,116535,7174895,0,0,0,0,0,70882869,22184328,84269,68529,0,103891878
680,2015,KZN234,Umtshezi,KwaZulu-Natal,30.297419899999998,30.297419899999998,94662102,9242403,178835772,330321,2150090,423203,0,1283300,5691779,0,45176605,58064317,3634866,0,31739602,367755156
681,2015,KZN235,Okhahlamba,KwaZulu-Natal,29.7807856,29.7807856,23827121,3426506,400869,72926,3910304,0,0,591271,0,599834,104937284,30944594,2463475,0,0,171174184
682,2015,KZN236,Imbabazane,KwaZulu-Natal,30.107221999999997,30.107221999999997,7710558,918557,0,64123,2273529,0,0,0,744,0,78320102,22787000,957187,0,0,113031800
683,2015,KZN241,Endumeni,KwaZulu-Natal,30.0202964,30.0202964,50290453,6400507,111367549,1479354,2267557,3886,0,3713330,4315244,0,51032407,14383000,2183080,0,0,247436367
684,2015,KZN242,Nqutu,KwaZulu-Natal,29.3250347,29.3250347,17837519,1264854,12230108,485304,7540262,0,0,629383,84526,106635,105683727,27175557,541981,0,0,173579856
685,2015,KZN244,Msinga,KwaZulu-Natal,29.686457399999995,29.686457399999995,0,0,77758,450549,6865323,0,0,0,0,0,100822000,48128000,164472,0,0,156508102
686,2015,KZN245,Umvoti,KwaZulu-Natal,30.2343393,30.2343393,29459106,1905365,63544537,3226327,4499065,563794,0,3816000,1672430,1181159,79884000,42204667,274555,0,0,232231005
687,2015,KZN252,Newcastle,KwaZulu-Natal,30.6746303,30.6746303,200030930,0,833255181,6325224,16249114,8065421,0,7069254,0,0,297304787,123133817,14704714,7575581,0,1513714023
688,2015,KZN253,Emadlangeni,KwaZulu-Natal,30.4357631,30.4357631,13183978,1770661,13340405,1096805,1293463,0,0,242208,947051,0,23783006,19610517,957707,0,0,76225801
689,2015,KZN254,Dannhauser,KwaZulu-Natal,30.619989500000003,30.619989500000003,13502865,0,928131,165337,1419856,0,0,714010,1173905,0,79727080,20422000,6161632,0,0,124214816
690,2015,KZN262,uPhongolo,KwaZulu-Natal,29.997176899999996,29.997176899999996,26455243,0,33925983,568933,1058168,5151578,0,357203,1687719,951529,82724535,48447174,1239005,3400000,0,205967070
691,2015,KZN263,Abaqulusi,KwaZulu-Natal,30.315775,30.315775,59009856,1890363,224762666,1023294,3150190,15804,0,3684951,4063131,0,119258832,45425502,2025067,2156500,0,466466156
692,2015,KZN265,Nongoma,KwaZulu-Natal,30.0202964,30.0202964,14729173,0,1654134,0,1138343,0,0,0,0,0,101320170,42891001,66000,0,0,161798821
693,2015,KZN266,Ulundi,KwaZulu-Natal,31.537000300000003,31.537000300000003,50615313,5244357,55738019,798188,824987,0,0,7001488,2486458,0,106376001,50586548,1474502,0,0,281145861
694,2015,KZN271,Umhlabuyalingana,KwaZulu-Natal,30.9876321,30.9876321,29543512,0,79766,79652,4973842,1209815,0,968200,3818790,0,93546369,37167691,266508,0,0,171654145
695,2015,KZN272,Jozini,KwaZulu-Natal,31.719545899999996,31.719545899999996,22564312,0,4622028,775221,1585022,8330486,0,1564600,956249,0,112673127,27140404,1431707,0,0,181643156
696,2015,KZN273,The Big 5 False Bay,KwaZulu-Natal,31.442760999999997,31.442760999999997,10619853,1696469,1465419,55215,120808,0,0,4869897,0,0,33869094,11156000,842250,0,0,64695005
697,2015,KZN274,Hlabisa,KwaZulu-Natal,32.4467238,32.4467238,319122,0,84864,157056,702996,0,0,68465,142144,0,46777000,10490600,984249,0,0,59726496
698,2015,KZN275,Mtubatuba,KwaZulu-Natal,32.065069699999995,32.065069699999995,21377512,0,4856973,239247,761127,6730372,0,1281579,2504233,0,91532131,29525036,3046675,0,0,161854885
699,2015,KZN281,Mfolozi,KwaZulu-Natal,32.3107517,32.3107517,6490400,0,278715,111175,1559564,0,0,10050097,725789,0,84974971,37616615,747332,0,0,142554658
700,2015,KZN282,uMhlathuze,KwaZulu-Natal,31.864800199999998,31.864800199999998,338165880,0,1673839935,11647575,27558341,56476,0,55368818,1777477,6725733,245788563,215423297,140258193,21370520,0,2737980808
701,2015,KZN283,Ntambanana,KwaZulu-Natal,32.2880726,32.2880726,1322608,0,0,27336,1323666,245990,0,0,0,0,44190258,13942352,129011,0,0,61181221
702,2015,KZN284,uMlalazi,KwaZulu-Natal,32.259716999999995,32.259716999999995,32939235,876661,63115000,1199282,4145570,351913,0,26500624,3309720,0,127949381,49117816,7653237,30000,0,317188439
703,2015,KZN285,Mthonjaneni,KwaZulu-Natal,31.947311,31.947311,7361564,678305,20576708,366402,2901295,0,0,18232020,2359911,0,37767224,15491641,4911115,0,0,110646185
704,2015,KZN286,Nkandla,KwaZulu-Natal,31.739493900000003,31.739493900000003,11125412,0,8548675,750418,989265,1549335,0,0,0,0,70650683,35582000,564577,0,0,129760365
705,2015,KZN291,Mandeni,KwaZulu-Natal,31.4913182,31.4913182,29125135,10407112,18253443,272915,3305827,0,0,2223116,743738,0,104909824,50532988,7490918,0,0,227265016
706,2015,KZN292,KwaDukuza,KwaZulu-Natal,31.3998995,31.3998995,275604771,8829843,597882726,1065346,30490667,5673326,0,20476864,8622881,0,119743629,73994698,77764129,53500,0,1220202380
707,2015,KZN293,Ndwedwe,KwaZulu-Natal,31.089400199999996,31.089400199999996,5871298,0,0,430571,5471212,570862,0,0,0,0,85552648,75400852,2239757,0,0,175537200
708,2015,KZN294,Maphumulo,KwaZulu-Natal,31.468470299999996,31.468470299999996,8993084,0,0,968641,2193679,1548627,0,0,0,0,72758755,20417496,261898,0,0,107142180
709,2015,KZN431,Ingwe,KwaZulu-Natal,31.2892229,31.2892229,4936753,164630,566489,280203,3771904,15755,0,611000,0,0,77350249,37219041,3055120,0,0,127971144
710,2015,KZN432,Kwa Sani,KwaZulu-Natal,30.9417368,30.9417368,12970915,1000364,2245923,342382,974974,183539,0,98100,72886,0,19876708,7478000,1651914,0,0,46895705
711,2015,KZN433,Greater Kokstad,KwaZulu-Natal,31.033509999999996,31.033509999999996,85160680,0,104622708,757143,1995639,2968728,0,12142114,3473497,0,53611549,56615053,3712668,0,0,325059779
712,2015,KZN434,Ubuhlebezwe,KwaZulu-Natal,29.8815203,29.8815203,12348922,-100,1463902,810788,5445943,0,0,263912,3506864,0,74057261,65553661,1675265,0,0,165126418
713,2015,KZN435,Umzimkhulu,KwaZulu-Natal,29.5107708,29.5107708,6539146,0,765216,1120209,3993108,216896,0,1039450,644748,0,123116320,70995410,3477905,0,0,211908408
714,2015,LIM331,Greater Giyani,KwaZulu-Natal,29.371490899999998,29.371490899999998,28668162,0,3953160,840130,14893660,0,0,91418,4499346,244525,175399282,81749103,1547074,427436,0,312313296
715,2015,LIM332,Greater Letaba,KwaZulu-Natal,30.066523600000004,30.066523600000004,8685065,0,14016688,87907,3674794,6937101,0,970685,2914588,1737708,172659384,43859778,5519103,0,0,261062801
716,2015,LIM333,Greater Tzaneen,KwaZulu-Natal,29.696267699999996,29.696267699999996,74098025,5368139,406980708,1188589,2381124,12057486,0,8355543,711014,7205556,255849072,85945574,29681294,0,0,889822124
717,2015,LIM334,Ba-Phalaborwa,Limpopo,30.8039474,30.8039474,65594000,0,99013000,265000,277000,29899000,0,8823000,2257000,5325000,87633000,38768000,7328000,0,0,345182000
718,2015,LIM335,Maruleng,Limpopo,30.297419899999998,30.297419899999998,29368837,0,3179464,324656,2882082,0,0,771410,2865584,1387150,76724114,34830221,2783453,0,0,155116971
719,2015,LIM341,Musina,Limpopo,30.066523600000004,30.066523600000004,12286627,0,90495146,452677,771849,1754820,0,3540850,4437228,0,42768745,11728000,10572930,0,0,178808872
720,2015,LIM342,Mutale,Limpopo,31.1406753,31.1406753,1989923,0,1233305,119592,1365009,259539,0,358400,2671012,0,76767164,19562623,4589791,0,0,108916358
721,2015,LIM343,Thulamela,Limpopo,30.957668100000003,30.957668100000003,41711945,0,46995000,684580,18312539,17251896,0,16511560,12595000,0,345984740,174265118,110933408,0,0,785245786
722,2015,LIM344,Makhado,Limpopo,29.696267699999996,29.696267699999996,40639127,0,254446922,289187,3719527,7830081,0,5844485,10610914,0,291873206,154981163,7736628,0,0,777971240
723,2015,LIM351,Blouberg,Limpopo,30.8039474,30.8039474,14984619,0,17100326,820363,1039732,388434,0,2593067,2161330,0,122142744,48104258,1442623,0,0,210777496
724,2015,LIM352,Aganang,Limpopo,30.619989500000003,30.619989500000003,21908856,0,0,392280,4105784,1491332,0,808374,0,0,105294951,14865424,2571119,0,0,151438120
725,2015,LIM353,Molemole,Limpopo,29.907043599999998,29.907043599999998,10319307,0,7868111,310226,1255011,4144675,0,1398467,3987769,1277971,92652231,29937273,438367,112086,0,153701494
726,2015,LIM354,Polokwane,Limpopo,28.9950702,28.9950702,255730049,0,927228856,23577276,35720658,45797676,0,9846497,9195509,15608127,547555480,555234831,89817416,22195710,0,2537508085
727,2015,LIM355,Lepele-Nkumpi,Limpopo,29.0925356,29.0925356,18786098,0,6065861,218124,5493145,5380490,0,2665500,0,54502297,169001090,32881980,2586182,0,0,297580767
728,2015,LIM361,Thabazimbi,Limpopo,29.696267699999996,29.696267699999996,22556962,9874,120619718,423195,408648,11443313,0,1035119,3218198,0,68903534,6593819,5024803,777026,0,241014209
729,2015,LIM362,Lephalale,Limpopo,29.4485367,29.4485367,44152000,0,183958336,194085,5506000,19505988,0,344354,6204070,0,98515462,38009160,3078984,119303724,0,518772163
730,2015,LIM364,Mookgopong,Limpopo,29.6499162,29.6499162,24422377,0,44794888,319404,129339,6087698,0,928250,2587329,1034361,37731000,35562417,8128986,0,0,161726049
731,2015,LIM365,Modimolle,Limpopo,27.3616476,27.3616476,30372063,0,133533826,190321,1768997,9201453,0,107995,0,3941305,64015703,44625440,7905067,0,0,295662170
732,2015,LIM366,Bela-Bela,Limpopo,27.737337300000004,27.737337300000004,54228731,0,115337676,1113795,2268353,6048999,0,4450800,2741698,0,59666460,24700872,19349146,0,0,289906530
733,2015,LIM367,Mogalakwena,Limpopo,28.766440799999998,28.766440799999998,50878538,0,274427014,906898,34756864,17969233,0,5165864,32414,7940468,319290062,207955072,6868931,18120529,0,944311887
734,2015,LIM471,Ephraim Mogale,Limpopo,28.2058768,28.2058768,25771581,0,40764929,123685,2451977,2514879,0,1868179,3913628,0,94712291,31583815,15025249,0,0,218730213
735,2015,LIM472,Elias Motsoaledi,Limpopo,28.2526623,28.2526623,19271378,0,59178598,1888622,3965150,5860975,0,2583639,5081009,0,170641000,58967474,7548247,0,0,334986092
736,2015,LIM473,Makhuduthamaga,Limpopo,29.0138916,29.0138916,29841456,0,0,105503,8119268,17086743,0,635095,0,4400484,182401195,54735352,1669362,1717,0,298996175
737,2015,LIM474,Fetakgomo,Limpopo,29.3250347,29.3250347,9246397,136860,3928542,91322,1506611,0,0,2385100,1797759,354685,67456646,19788173,620123,0,0,107312218
738,2015,LIM475,Greater Tubatse,Limpopo,29.3949458,29.3949458,75360585,7621393,8730813,420071,6163524,1045723,0,1829100,6738786,0,183931618,129551721,1595695,56479402,0,479468431
739,2015,MAN,Mangaung,Limpopo,29.835230300000003,29.835230300000003,875835474,0,2872636271,28370603,56445303,180628337,0,77671023,170678,4750908,918357938,689954839,85299461,1257030,243441946,5547935919
740,2015,MP301,Chief Albert Luthuli,Limpopo,29.835230300000003,29.835230300000003,37305202,0,33933950,820797,1765792,19925640,0,1937741,0,2336519,350292058,0,1018703,714628,0,450051030
741,2015,MP302,Msukaligwa,Limpopo,30.2512728,30.2512728,67084702,0,241493399,0,880765,0,0,0,0,0,121004783,0,55224208,0,0,485687857
742,2015,MP303,Mkhondo,Free State,26.324943800000003,26.324943800000003,31383161,0,114731724,968442,1213133,9197965,77790,4469644,77154,9177261,137188291,86376324,20331345,1073,0,415193307
743,2015,MP304,Dr Pixley Ka Isaka Seme,Mpumalanga,30.3325113,30.3325113,30129008,140,93140227,21627,3097181,14641563,0,577897,5134908,0,112941530,0,3136426,0,0,262820507
744,2015,MP305,Lekwa,Mpumalanga,30.066523600000004,30.066523600000004,40016399,0,226958860,1772444,245152,17442474,0,446541,0,22832459,83027000,0,860107,0,4536854,389064582
745,2015,MP306,Dipaleseng,Mpumalanga,30.619989500000003,30.619989500000003,10203275,0,68304496,203359,705277,15799455,0,925750,0,3379282,98082868,0,14826989,0,0,212430751
746,2015,MP307,Govan Mbeki,Mpumalanga,29.8815203,29.8815203,184965065,0,824104702,3493492,2645995,24435944,42093,28201577,0,22714517,225519067,128394648,83132211,0,0,1527649311
747,2015,MP311,Victor Khanye,Mpumalanga,29.3250347,29.3250347,57749202,0,186223265,2230967,24980673,0,0,717046,5073328,9658292,87190616,14102709,27850807,-176615,0,415600290
748,2015,MP312,Emalahleni,Mpumalanga,28.5797981,28.5797981,335273598,0,1175493936,11078943,0,80638601,0,14327000,2504424,27314622,245400000,143487000,6694000,2566700,0,2044778824
749,2015,MP313,Steve Tshwete,Mpumalanga,29.1390642,29.1390642,282793098,0,704520798,32125451,24304500,2111142,0,13868678,9225372,15909082,115805992,112518761,67537007,2588777,14956028,1368352630
750,2015,MP314,Emakhazeni,Mpumalanga,28.8130675,28.8130675,17797979,0,63276915,805946,380058,0,0,8873780,6095,3171904,44855062,17232000,10995602,0,869722,166525619
751,2015,MP315,Thembisile,Mpumalanga,29.2553229,29.2553229,45254092,0,56256818,773694,4103851,24678747,0,11722482,196534,5099780,283514819,79336946,26968300,0,0,537906063
752,2015,MP316,Dr JS Moroka,Mpumalanga,29.4681751,29.4681751,12616944,0,54339000,670952,6938705,16331810,0,1700950,5815232,0,281065020,146875000,33791231,0,0,560144844
753,2015,MP321,Thaba Chweu,Mpumalanga,30.066523600000004,30.066523600000004,102028601,0,159656189,2660946,0,0,0,4923021,0,26049886,94701755,47872001,27270321,0,0,465162720
754,2015,MP322,Mbombela,Mpumalanga,28.9062794,28.9062794,493747750,0,786818761,22515676,7934612,8832119,0,23596792,1360,30592600,432816001,409220646,106919619,1730589,158074162,2166652363
755,2015,MP323,Umjindi,Mpumalanga,28.8130675,28.8130675,22732193,0,116657824,827846,1094294,5739873,0,604700,1545556,1367617,77379435,50339495,14647268,0,0,292936101
756,2015,MP324,Nkomazi,Mpumalanga,30.7791913,30.7791913,108511495,0,101120351,3342089,1202083,3628707,0,37336240,13420,8150305,387632669,260870962,16466658,0,0,928274979
757,2015,MP325,Bushbuckridge,Mpumalanga,31.033509999999996,31.033509999999996,160249805,0,32737461,884337,9570222,0,0,1151980,3298275,9925851,554769813,341256261,2674963,984000,0,1117502968
758,2015,NC061,Richtersveld,Mpumalanga,31.719545899999996,31.719545899999996,7792078,982887,19749606,1785275,325454,1840208,0,9419,65293,364532,20680644,8655456,2940222,0,0,65191074
759,2015,NC062,Nama Khoi,Mpumalanga,31.171038899999996,31.171038899999996,35813662,0,96775138,701600,1531974,4412645,0,505895,1255862,1191406,40111673,8788251,3633343,0,0,194721449
760,2015,NC064,Kamiesberg,Northern Cape,17.1011931,17.1011931,6293251,0,21943683,280624,140637,2545667,0,3498,122434,392899,16861178,8634981,842266,0,12103684,45957434
761,2015,NC065,Hantam,Northern Cape,17.8583868,17.8583868,6825834,0,37850528,146209,457648,1377009,0,120927,1325844,0,25336043,20727193,686594,184577,4462391,90576015
762,2015,NC066,Karoo Hoogland,Northern Cape,17.8583868,17.8583868,4483617,217030,13406415,641442,197300,915447,0,5610,0,211854,19651725,10810005,761990,0,0,51302435
763,2015,NC067,Khâi-Ma,Northern Cape,19.949686,19.949686,3000272,0,13866379,303786,182655,857968,0,2800,22461,163672,19696494,15571249,1520657,92521,0,55280914
764,2015,NC071,Ubuntu,Northern Cape,20.902977,20.902977,6002212,0,20355550,334602,248815,2652986,0,49370974,784409,4950,29535325,9489489,1366314,26500,0,120172126
765,2015,NC072,Umsobomvu,Northern Cape,19.237648999999998,19.237648999999998,8560733,207645,49213471,1045750,531703,1980485,0,4684674,2773666,0,41829752,32114039,6088601,0,247446,148783073
766,2015,NC073,Emthanjeni,Northern Cape,23.1918021,23.1918021,21905068,170342,97740808,1188905,950400,645761,0,23010886,1256930,0,39549697,14693558,7255588,978624,0,209346567
767,2015,NC074,Kareeberg,Northern Cape,24.999146399999997,24.999146399999997,4197712,220603,17949794,389845,1557204,2572,0,6900,6072,147349,19551846,10026175,3070941,0,0,57127013
768,2015,NC075,Renosterberg,Northern Cape,24.0087533,24.0087533,2911376,0,11632838,814367,141387,0,0,2280,946,16551,29007948,13409538,3094733,0,0,61031964
769,2015,NC076,Thembelihle,Northern Cape,22.047636999999998,22.047636999999998,2975052,0,16230102,434743,390984,807642,0,3879093,22887,0,22424069,23168164,2368077,0,376389,72324424
770,2015,NC077,Siyathemba,Northern Cape,24.3341432,24.3341432,8189829,0,27409972,782172,104364,1206818,0,33591,450,1084920,25975505,13052838,2089207,0,229579,79700087
771,2015,NC078,Siyancuma,Northern Cape,23.8584737,23.8584737,17665450,0,52010609,266098,406734,682138,0,2966438,986091,0,42930830,42076184,8994179,369300,17847972,151506079
772,2015,NC081,Mier,Northern Cape,22.5245093,22.5245093,1490192,0,2680118,923708,463329,0,0,0,0,0,18411216,13449283,3628856,0,0,41046702
773,2015,NC082,Kai !Garib,Northern Cape,23.4776098,23.4776098,41320210,141861,81130237,204078,130290,9444527,0,128098,0,952849,55351115,25077296,904574,0,27732110,187053025
774,2015,NC083,//Khara Hais,Northern Cape,20.283221700000002,20.283221700000002,76867931,0,327927611,8599116,705541,2476625,0,3090069,1664742,3706379,67146928,52204709,41399334,0,7168305,578620680
775,2015,NC084,!Kheis,Northern Cape,20.9759699,20.9759699,3806794,0,8620680,541218,156198,0,0,0,162238,0,20408432,21612976,462602,0,0,55771138
776,2015,NC085,Tsantsabane,Northern Cape,21.242665,21.242665,24345440,0,79004429,143472,1070579,0,0,91369,211263,0,31866407,15743192,15478978,15395263,0,183350392
